Filename,T,P,HOA,M%,UCV,D,ASA,AVAF,Adsorption
DB0-m2_o9_o9_f0_nbo.sym.45,298.0,1.0,6.484724,2.44,5074.62,0.782512,732.607,0.17446,2.470147
DB0-m3_o20_o24_f0_pcu.sym.76,298.0,1.0,3.188863,4.76,2098.63,0.480365,444.209,0.40384,1.425288
DB0-m2_o7_o8_f0_pcu.sym.105,313.0,0.4,4.299088,1.25,4900.79,0.67755,823.728,0.25444,0.447793
DB0-m3_o21_o21_f0_pcu.sym.62,313.0,0.4,4.067316,3.7,5161.64,0.420252,1298.85,0.3973,0.633921
DB0-m3_o105_o21_f0_fsc.sym.38,338.0,0.26,5.090242,2.33,2079.85,0.698987,390.28,0.21656,0.633797
DB5-hypotheticalMOF_36385_3_1_2_16_21_1,313.0,16.0,7.420666,3.03,3468.12,0.844197,714.487,0.06412,12.489645
DB12-FECYUJ_clean,338.0,3.2,5.516934,5.63,6600.68,0.925869,1217.1,0.15542,5.119522
DB5-hypotheticalMOF_1719_1_1_0_21_7_1,313.0,0.4,6.368627,6.15,2965.51,1.11537,334.012,0.03376,1.808907
DB0-m2_o6_o25_f0_nbo.sym.171,338.0,3.2,3.116228,2.4,16419.3,0.226675,2338.05,0.6517,2.103751
DB0-m29_o81_o46_f0_pts.sym.52,338.0,0.26,5.379464,2.56,1933.91,0.797024,410.329,0.15326,0.586503
DB0-m29_o90_o420_f0_pts.sym.65,338.0,3.2,5.480785,2.5,2490.89,0.600167,540.682,0.28054,4.683465
DB0-m3_o160_o148_f0_fsc.sym.76,298.0,0.1,6.757777,3.28,1240.7,0.963985,216.311,0.11618,1.839991
DB0-m3_o14_o16_f0_pcu.sym.54,298.0,1.0,6.759346,2.86,1418.06,0.898561,208.548,0.12384,3.839155
DB0-m3_o8_o18_f0_pcu.sym.25,338.0,0.26,4.663945,2.04,4173.76,0.464487,764.045,0.44918,0.265798
DB0-m29_o99_o109_f0_pts.sym.36,313.0,0.4,4.770393,2.38,2818.39,0.571695,619.303,0.30948,1.232448
DB6-cuf_9360,298.0,0.1,4.038118,2.08,4462.3,0.408526,935.527,0.4519,0.180363
DB0-m3_o19_o24_f0_nbo.sym.129,298.0,0.1,3.854637,6.0,12243.3,0.393054,2297.52,0.53096,0.124936
DB5-hypotheticalMOF_14290_3_0_0_16_21_2,298.0,1.0,3.323269,5.33,5627.15,0.343006,975.021,0.58862,1.006579
DB0-m3_o4_o6_f0_pcu.sym.35,338.0,3.2,4.998861,3.45,1741.13,0.623954,343.891,0.26734,3.857161
DB5-hypotheticalMOF_5061528_1_1_2_18_21_10,313.0,0.4,5.601064,3.03,3390.32,0.697098,847.172,0.09652,2.720663
DB0-m2_o58_fof,313.0,16.0,3.368292,2.33,19491.9,0.23406,2648.57,0.67386,18.416102
DB0-m3_o17_o29_f0_nbo.sym.111,313.0,0.4,3.766136,1.8,50270.4,0.21584,6017.26,0.7045,0.692999
DB0-m3_o18_o23_f0_pcu.sym.28,313.0,16.0,5.813334,2.08,3682.95,0.434906,785.364,0.41276,27.999827
DB1-Zn2O8-AZO_A-irmof8_A_No213,313.0,0.4,4.832637,3.33,4603.29,0.607612,1009.13,0.32142,1.126003
DB0-m9_o2_o25_f0_sra.sym.107,338.0,3.2,9.032679,2.99,1975.48,1.32874,60.1603,0.00606,3.15491
DB6-cuf_10067,313.0,0.4,4.807016,2.56,2444.23,0.627493,562.555,0.2422,0.641784
DB0-m29_o99_o109_f0_pts.sym.68,298.0,1.0,6.342667,1.72,2918.79,0.685324,675.325,0.1591,5.676544
DB5-hypotheticalMOF_6306_1_0_0_10_24_10,313.0,16.0,6.037266,3.88,3134.21,0.541654,722.194,0.3494,25.401611
DB5-hypotheticalMOF_6002279_0_0_3_8_18_12,298.0,0.1,6.701636,2.56,1008.66,1.08407,123.334,0.05118,0.757515
DB0-m3_o450_o20_f0_fsc.sym.23,338.0,3.2,5.564747,3.7,1393.09,0.764297,276.443,0.20556,4.002843
DB0-m3_o160_o82_f0_fsc.sym.9,338.0,3.2,7.273377,2.99,1179.68,1.12651,173.983,0.18656,5.495513
DB0-m3_o146_o158_f0_fsc.sym.154,338.0,3.2,5.565088,1.69,2416.76,0.770754,339.792,0.11344,5.125859
DB0-m29_o84_o45_f0_pts.sym.122,298.0,0.1,5.637353,2.63,1997.65,0.769924,396.238,0.19218,0.657984
DB0-m3_o6_o13_f0_pcu.sym.80,338.0,3.2,3.686939,2.44,3149.97,0.483614,680.03,0.34518,3.289984
DB0-m2_o9_o27_f0_pcu.sym.105,313.0,0.4,6.575964,1.32,3742.29,0.646204,720.684,0.20086,1.995428
DB0-m3_o440_o1_f0_fsc.sym.14,298.0,1.0,7.144218,3.33,1069.87,1.42961,110.158,0.03934,2.289701
DB0-m2_o2_o24_f0_nbo.sym.106,298.0,0.1,3.607094,3.3,19303.0,0.359787,3002.79,0.57072,0.156661
DB0-m3_o4_o5_f0_pcu.sym.21,298.0,1.0,7.948919,4.55,1003.4,0.95171,167.188,0.11302,3.503644
DB5-hypotheticalMOF_5063999_3_0_2_15_2_5,313.0,16.0,5.583131,5.26,1484.95,0.586354,421.242,0.26332,18.619179
DB0-m3_o13_o25_f0_pcu.sym.7,338.0,3.2,4.770656,2.38,2484.61,0.57844,642.694,0.21886,5.324136
DB0-m2_o23_o29_f0_pcu.sym.96,313.0,0.4,4.023733,1.39,6306.19,0.335027,1263.59,0.50062,0.755778
DB0-m3_o19_o25_f0_nbo.sym.89,313.0,16.0,3.840453,4.92,18182.6,0.287355,3244.35,0.60036,16.000397
DB0-m2_o13_o22_f0_pcu.sym.129,298.0,0.1,4.913585,2.63,1569.54,0.767776,300.083,0.13978,0.389094
DB0-m3_o8_o16_f0_pcu.sym.116,298.0,1.0,5.654676,2.44,3608.75,0.402834,678.566,0.47902,2.198014
DB5-hypotheticalMOF_5068759_0_0_2_20_16_6,338.0,0.26,4.108935,2.11,3173.32,0.56981,626.165,0.33006,0.283695
DB0-m29_o92_o85_f0_pts.sym.41,298.0,1.0,6.055934,1.94,3152.08,0.642946,783.453,0.23426,4.397999
DB0-m2_o5_o15_f0_nbo.sym.40,338.0,3.2,5.606186,4.76,7254.44,0.779223,1372.31,0.16464,4.065699
DB1-Cu2O8N2-DPAC_A-irmof7_A_No1020,338.0,0.26,4.408321,2.27,7686.47,0.42289,1406.47,0.47922,0.425433
DB6-cuf_8465,313.0,16.0,8.093509,2.7,1391.95,0.930034,192.628,0.07892,8.926365
DB0-m3_o4_o24_f0_nbo.sym.114,313.0,16.0,6.287537,3.7,5219.54,0.573763,993.688,0.37168,19.921532
DB0-m3_o105_o21_f0_fsc.sym.23,338.0,0.26,5.318546,2.13,2077.76,0.776484,313.171,0.2043,0.496817
DB0-m9_o3_o6_f0_sra.sym.27,298.0,1.0,4.712307,2.78,4199.29,0.663055,651.457,0.34008,2.828211
DB0-m3_o19_o25_f0_nbo.sym.42,313.0,0.4,3.077746,3.61,18238.7,0.384102,3703.65,0.48382,0.286697
DB13-lvt-Syn032303,313.0,16.0,4.660869,3.45,15966.6,0.515451,3327.04,0.38062,19.618157
DB6-pMOF_223,298.0,0.1,4.750769,3.12,1965.25,0.580995,360.271,0.32304,0.339123
DB0-m2_o9_o16_f0_pcu.sym.62,313.0,16.0,10.09805,2.22,1547.59,0.982702,183.312,0.04924,8.725855
DB6-cuf_5315,338.0,0.26,4.769685,1.79,3774.16,0.524438,685.027,0.38426,0.399874
DB5-hypotheticalMOF_5033055_3_0_0_29_27_0,298.0,0.1,3.183222,2.42,18960.9,0.162449,1793.39,0.77852,0.229629
DB0-m3_o12_o28_f0_pcu.sym.39,298.0,0.1,5.042404,2.33,2602.4,0.604532,644.109,0.24168,0.39582
DB0-m2_o7_o15_f0_nbo.sym.28,298.0,1.0,3.689177,2.7,27275.4,0.37096,4040.45,0.58678,1.100293
DB0-m29_o89_o43_f0_pts.sym.31,338.0,0.26,5.294468,2.3,2465.89,0.654113,521.874,0.22986,0.770686
DB0-m3_o52_o6_f0_fsc.sym.14,298.0,0.1,4.688209,3.85,1838.17,0.633404,410.664,0.30808,0.297805
DB0-m3_o23_o24_f0_nbo.sym.68,313.0,16.0,4.040476,2.26,10945.3,0.433149,1925.48,0.46128,19.081752
DB0-m3_o22_o27_f0_nbo.sym.61,298.0,0.1,4.83989,2.1,17989.2,0.492308,3442.97,0.40624,0.407081
DB0-m3_o13_o1510_f0_fsc.sym.26,338.0,3.2,5.271682,2.33,1900.9,0.719375,337.383,0.19068,4.969739
DB0-m29_o82_o86_f0_pts.sym.40,338.0,0.26,5.079128,2.27,2178.63,0.773153,368.579,0.22692,0.533966
DB0-m2_o2_o23_f0_nbo.sym.65,338.0,0.26,3.139323,2.65,28581.3,0.26204,4220.83,0.63374,0.214712
DB0-m3_o8_o15_f0_pcu.sym.103,338.0,0.26,5.435956,1.64,2990.03,0.660743,599.165,0.1938,0.747781
DB0-m29_o88_o51_f0_pts.sym.69,338.0,3.2,5.211075,2.44,2415.63,0.640856,531.001,0.22352,5.315807
DB0-m2_o8_o9_f0_pcu.sym.48,313.0,16.0,6.48225,1.75,2865.14,0.623662,530.505,0.23782,16.620113
DB0-m2_o9_o11_f0_pcu.sym.20,338.0,0.26,5.053864,3.33,1169.48,1.02014,189.898,0.10244,0.401573
DB1-Zn2O8N2-ADC_A-DPAC_A_No1684,298.0,1.0,4.049517,2.27,5187.93,0.301983,851.777,0.58722,1.631759
DB0-m2_o11_o18_f0_pcu.sym.69,313.0,16.0,7.815534,3.33,1608.69,0.70973,311.84,0.20556,17.435451
DB0-m3_o16_o146_f0_fsc.sym.44,298.0,0.1,6.705692,1.67,2120.24,0.950565,210.706,0.05202,1.281524
DB0-m2_o1_o2_f0_nbo.sym.40,313.0,0.4,4.604936,1.73,13922.4,0.767186,2279.36,0.16796,0.710052
DB0-m3_o6_o9_f0_nbo.sym.98,338.0,3.2,3.829072,3.8,22707.0,0.458162,3905.93,0.5595,1.806855
DB5-hypotheticalMOF_5075178_2_1_2_23_18_8,298.0,0.1,5.836424,3.57,3211.88,0.737786,736.345,0.0885,0.710979
DB6-cuf_7760,313.0,0.4,4.996337,2.0,3194.54,0.514559,706.185,0.33638,0.847395
DB0-m2_o16_o22_f0_pcu.sym.29,298.0,0.1,6.432104,2.22,1523.35,0.935085,218.17,0.06008,0.830335
DB0-m3_o4_o5_f0_nbo.sym.60,313.0,0.4,4.982384,5.88,17962.3,1.06786,3481.63,0.3184,0.536949
DB0-m3_o160_o450_f0_fsc.sym.54,313.0,16.0,6.633586,3.17,1453.63,0.810232,293.308,0.17618,14.725027
DB0-m2_o20_bbj,298.0,0.1,1.550413,7.69,30983.1,0.143825,2849.45,0.7998,0.089874
DB0-m3_o2_o4_f0_pcu.sym.50,313.0,0.4,4.781958,2.33,2341.87,0.568314,543.756,0.2543,1.159822
DB0-m3_o16_o26_f0_pcu.sym.79,313.0,16.0,5.747761,1.89,2977.28,0.531911,561.551,0.3185,21.7577
DB0-m5_o16_o16_f0_bcu.sym.23,298.0,1.0,5.349711,3.28,6501.55,0.839053,1358.51,0.20936,4.051084
DB0-m3_o96_o155_f0_fsc.sym.14,298.0,0.1,4.87773,1.82,3769.46,0.534672,737.13,0.3858,0.406794
DB0-m29_o90_o99_f0_pts.sym.61,298.0,1.0,5.772537,2.08,2974.92,0.585219,564.038,0.30006,3.197343
DB0-m3_o2_o11_f0_pcu.sym.35,313.0,0.4,5.085317,2.04,2389.51,0.705693,436.858,0.17462,1.001118
DB0-m3_o24_o28_f0_pcu.sym.58,298.0,0.1,5.463086,1.82,2478.07,0.69937,484.858,0.1885,0.439852
DB0-m2_o11_o25_f0_nbo.sym.166,313.0,16.0,3.549203,4.58,7649.13,0.344998,1397.08,0.5514,15.485141
DB0-m2_o11_o22_f0_pcu.sym.62,298.0,0.1,5.68903,3.33,1126.8,0.928414,174.689,0.09438,0.484318
DB5-hypotheticalMOF_5019418_1_1_0_19_3_7,298.0,1.0,5.584832,4.4,4103.59,0.83219,732.393,0.09158,3.974091
DB0-m2_o1_o5_f0_nbo.sym.10,313.0,0.4,3.716206,5.88,8452.23,0.596381,1776.28,0.4035,0.317107
DB0-m2_o1_o27_f0_nbo.sym.82,313.0,0.4,3.442653,3.16,17762.6,0.373713,3056.3,0.53592,0.36722
DB0-m3_o1480_o15_f0_fsc.sym.7,313.0,16.0,9.79562,3.33,859.246,1.43436,67.4135,0.02712,4.498302
DB0-m2_o2_o17_f0_pcu.sym.99,313.0,16.0,6.730767,2.27,3110.42,0.566884,633.088,0.33048,23.246003
DB0-m3_o450_o21_f0_fsc.sym.4,338.0,0.26,4.643148,4.76,1313.13,0.799175,265.046,0.24156,0.365404
DB0-m3_o1480_o20_f0_fsc.sym.19,298.0,1.0,5.183313,4.65,1165.7,0.856249,226.371,0.22258,3.506475
DB0-m3_o450_o159_f0_fsc.sym.21,338.0,3.2,5.819911,3.57,1457.23,0.881029,326.265,0.16644,4.902179
DB0-m3_o21_o46_f0_fsc.sym.1,313.0,0.4,5.439521,5.56,897.42,0.941887,193.617,0.14842,1.635471
DB0-m3_o13_o29_f0_pcu.sym.41,298.0,0.1,4.780793,1.39,4292.82,0.597954,959.199,0.26026,0.421572
DB0-m2_o21_o29_f0_pcu.sym.17,338.0,0.26,3.381419,2.27,4792.98,0.369934,989.811,0.5004,0.232382
DB0-m2_o6_o20_f0_nbo.sym.101,338.0,3.2,2.176902,4.11,15531.9,0.193981,1918.29,0.72262,1.654653
DB0-m3_o4_o27_f0_pcu.sym.11,313.0,16.0,6.594976,2.78,2088.71,0.618001,429.185,0.28502,20.226799
DB0-m2_o16_o23_f0_pcu.sym.85,298.0,1.0,5.5382,2.17,2260.84,0.713016,495.278,0.15042,3.946094
DB0-m3_o18_o28_f0_pcu.sym.16,298.0,0.1,5.642869,1.69,5380.18,0.383871,992.223,0.49816,0.364758
DB0-m3_o11_o11_f0_nbo.sym.92,338.0,0.26,4.842426,3.53,5471.52,0.726188,1108.2,0.2399,0.380123
DB0-m3_o15_o18_f0_pcu.sym.13,313.0,16.0,9.479462,2.22,1660.86,0.919374,239.358,0.12248,10.919964
DB0-m2_o11_o23_f0_nbo.sym.66,313.0,16.0,3.420642,4.48,7627.98,0.370538,1423.48,0.5469,11.600649
DB0-m2_o19_o22_f0_nbo.sym.27,313.0,0.4,4.358241,2.91,12021.6,0.602988,2689.85,0.27624,0.429422
DB0-m29_o91_o101_f0_pts.sym.76,338.0,3.2,5.343235,2.13,3228.21,0.761334,676.211,0.27304,4.717515
DB1-Cu2O8-irmof8_A-snu30_No18,313.0,16.0,7.184113,3.7,3374.84,0.672548,745.293,0.27904,19.759649
DB0-m2_o6_o19_f0_nbo.sym.28,298.0,1.0,3.768331,2.86,24281.4,0.304056,4803.2,0.54016,1.618623
DB0-m2_o15_o23_f0_pcu.sym.40,298.0,0.1,6.012673,2.04,1661.07,0.901635,254.407,0.09018,0.821043
DB0-m2_o18_o27_f0_pcu.sym.23,313.0,0.4,4.330764,2.0,3661.1,0.463519,683.834,0.41228,0.937098
DB0-m2_o10_o26_f0_pcu.sym.9,313.0,0.4,5.677899,3.23,1087.96,1.00359,167.567,0.11532,1.986891
DB6-cuf_6135,338.0,0.26,4.011706,1.85,3807.54,0.498888,697.022,0.40622,0.222872
DB0-m2_o1_o12_f0_pcu.sym.32,298.0,0.1,6.013816,3.45,1121.9,0.93471,173.755,0.11214,1.037679
DB1-Al2O6-AZO_B-irmof20_B_No77,298.0,1.0,6.872135,3.77,1359.53,0.812667,215.906,0.26914,5.034332
DB1-Zn2O8N2-AZO_A-irmof8_A_No63,313.0,0.4,3.90625,2.7,3781.1,0.658978,722.357,0.44458,0.367946
DB7-ddmof_3372,298.0,0.1,5.407714,7.23,4558.94,0.939833,821.956,0.1176,0.574677
DB0-m3_o24_o27_f0_nbo.sym.157,313.0,16.0,4.128944,3.03,18017.1,0.42576,3104.23,0.50442,20.744488
DB1-Cu2N8-ADC_B-irmof7_B_No198,313.0,0.4,6.451438,3.45,2078.84,1.14315,204.821,0.04644,2.961824
DB0-m3_o15_o24_f0_nbo.sym.21,313.0,0.4,5.014311,3.47,5242.82,0.616897,955.132,0.327,1.191289
DB0-m2_o8_o9_f0_pcu.sym.126,313.0,16.0,5.780453,1.96,2868.29,0.584684,533.077,0.3122,17.669456
DB0-m2_o17_o20_f0_pcu.sym.20,313.0,0.4,4.078884,2.5,2928.16,0.473962,606.294,0.39646,0.650067
DB1-Cu2N8-BDC_B-irmof7_B_No417,313.0,16.0,10.586123,4.0,1052.17,1.11337,152.104,0.10372,9.411095
DB0-m2_o7_o27_f0_pcu.sym.93,298.0,1.0,3.860252,2.0,5526.7,0.319658,942.1,0.55964,1.497865
DB0-m29_o99_o52_f0_pts.sym.72,298.0,0.1,5.1498,2.44,2890.46,0.558577,572.534,0.34464,0.314567
DB0-m29_o90_o102_f0_pts.sym.104,298.0,0.1,6.601604,2.17,2384.59,0.738404,420.565,0.19154,0.85909
DB1-Cu2O8-ADC_A-irmof7_A_No613,313.0,0.4,4.452641,3.7,3689.74,0.721231,999.632,0.2472,0.835212
DB0-m3_o24_o52_f0_fsc.sym.53,298.0,0.1,5.626009,2.38,1195.37,1.13278,142.855,0.0605,0.504871
DB0-m2_o9_o9_f0_nbo.sym.105,313.0,16.0,7.824217,2.38,5065.34,0.80428,716.301,0.14056,11.941325
DB5-hypotheticalMOF_5044479_0_0_1_3_17_11,298.0,0.1,5.690671,1.94,2194.45,0.709481,406.877,0.20904,0.674244
DB1-Zn2O8N2-AZO_A-irmof10_A_No194,313.0,0.4,3.762669,2.63,7555.21,0.39709,1394.6,0.51012,0.458317
DB0-m29_o99_o52_f0_pts.sym.56,313.0,0.4,4.162864,2.63,2908.93,0.528731,539.463,0.37898,0.603003
DB0-m3_o2_o2_f0_pcu.sym.18,298.0,1.0,6.373404,2.04,6579.48,0.504531,1365.73,0.3743,2.685626
DB0-m3_o2_o11_f0_nbo.sym.31,298.0,1.0,4.428488,3.61,20519.2,0.29839,3253.95,0.61232,2.24134
DB0-m3_o1520_o158_f0_fsc.sym.10,298.0,0.1,6.334346,2.63,1482.64,0.89531,257.132,0.08658,1.557729
DB5-hypotheticalMOF_5004278_3_0_0_18_10_1,298.0,0.1,2.470585,9.3,3545.74,0.353961,590.847,0.59548,0.096631
DB0-m2_o20_o27_f0_pcu.sym.23,313.0,0.4,2.90931,3.33,3620.07,0.396084,791.229,0.478,0.29524
DB0-m3_o52_o13_f0_fsc.sym.16,298.0,0.1,7.144046,2.44,1461.1,0.958535,244.691,0.08178,1.62864
DB5-hypotheticalMOF_5062960_0_0_2_18_5_8,338.0,0.26,3.615415,3.85,1999.85,0.567531,376.884,0.3616,0.212571
DB0-m29_o80_o1470_f0_pts.sym.95,313.0,16.0,7.405174,2.22,2349.18,0.726909,480.15,0.20392,17.281407
DB0-m29_o83_o148_f0_pts.sym.47,298.0,1.0,6.801109,2.11,2198.16,0.827458,411.986,0.12892,4.30165
DB0-m29_o93_o151_f0_pts.sym.89,298.0,0.1,5.265023,2.13,3117.76,0.561834,670.461,0.30572,0.4163
DB5-hypotheticalMOF_5024158_1_1_0_27_11_0,338.0,3.2,5.419209,6.15,3560.89,0.818881,625.391,0.10284,3.754019
DB0-m2_o21_o24_f0_pcu.sym.5,313.0,0.4,5.352052,2.38,1865.4,0.767166,317.659,0.12468,0.972053
DB0-m9_o2_o19_f0_sra.sym.17,313.0,0.4,7.322212,3.57,1520.88,1.35886,138.783,0.0287,2.14319
DB0-m2_o38_o40_f0_fof.sym.16,313.0,0.4,5.519937,4.23,7652.46,0.757034,1689.2,0.2298,2.16222
DB0-m29_o89_o86_f0_pts.sym.58,298.0,0.1,5.973986,2.27,2163.55,0.788519,367.183,0.20722,0.908538
DB6-cuf_10504,313.0,0.4,4.469925,2.5,2311.17,0.599008,473.723,0.27278,1.057957
DB0-m3_o4_o23_f0_pcu.sym.18,313.0,0.4,4.769579,2.94,1722.67,0.677939,375.612,0.2049,1.053541
DB1-Zn2O8-AZO_A-DPAC_A_No923,313.0,16.0,4.462956,2.86,6132.51,0.40797,1209.33,0.42978,22.976207
DB0-m9_o3_o25_f0_sra.sym.39,313.0,16.0,6.391806,2.86,4156.18,0.658741,706.099,0.32534,18.797804
DB0-m3_o470_o6_f0_fsc.sym.11,338.0,0.26,5.057004,4.17,1321.76,0.963522,293.244,0.2085,0.531148
DB0-m29_o81_o87_f0_pts.sym.5,338.0,3.2,6.306569,3.23,1475.49,0.86444,295.998,0.13128,5.269532
DB0-m3_o440_o23_f0_fsc.sym.3,298.0,1.0,5.413974,2.86,1629.16,0.710779,303.54,0.20572,2.920223
DB0-m2_o14_o15_f0_nbo.sym.18,313.0,0.4,4.191511,3.97,5006.1,0.583945,1003.28,0.37258,0.764174
DB0-m2_o12_o17_f0_pcu.sym.36,338.0,3.2,6.554249,2.78,1465.84,0.856007,241.68,0.07548,5.696101
DB0-m3_o21_o51_f0_fsc,298.0,0.1,4.496638,4.35,1605.9,0.636048,335.345,0.31672,0.333602
DB5-hypotheticalMOF_5021335_1_1_0_23_14_0,313.0,0.4,4.65602,4.3,5486.71,0.650268,1335.4,0.18372,1.106234
DB0-m29_o81_o52_f0_pts.sym.1,313.0,0.4,5.415717,2.63,2720.23,0.560539,550.358,0.35078,1.536579
DB1-Zn4O13-irmof10_A-irmof6_A_No375,313.0,0.4,3.962191,4.82,11476.2,0.571933,2176.96,0.38646,0.497703
DB0-m2_o1_o26_f0_pcu.sym.80,313.0,16.0,7.385802,2.33,1777.17,0.808941,265.152,0.13584,11.763507
DB0-m3_o16_o96_f0_fsc.sym.73,313.0,0.4,4.964124,1.98,2482.19,0.708889,465.687,0.22598,1.682502
DB0-m2_o2_o23_f0_pcu.sym.12,298.0,1.0,4.544534,1.69,3281.3,0.540474,723.063,0.29272,1.908644
DB0-m3_o153_o21_f0_fsc.sym.48,338.0,0.26,4.808045,4.0,1344.6,0.786876,267.216,0.2211,0.544977
DB0-m29_o81_o46_f0_pts.sym.51,338.0,0.26,5.132022,2.78,1926.61,0.750025,392.872,0.19688,0.729111
DB0-m29_o90_o1500_f0_pts.sym.34,298.0,0.1,5.012197,2.27,3072.19,0.53799,643.286,0.34482,0.357576
DB13-lvt-Syn022702,338.0,3.2,3.977495,2.22,32755.4,0.396549,6336.55,0.47904,2.701487
DB1-Cu2O8N2-fum_A-irmof20_A_No126,298.0,1.0,8.218805,4.76,754.225,1.26041,106.069,0.07884,2.290195
DB0-m3_o6_o23_f0_nbo.sym.65,313.0,0.4,2.815644,4.14,16690.7,0.173057,1950.15,0.74924,0.393521
DB0-m9_o25_o27_f0_sra.sym.91,338.0,0.26,5.47982,2.7,3559.18,0.752498,638.519,0.20856,0.497836
DB0-m3_o1480_o19_f0_fsc.sym.7,338.0,0.26,5.233593,5.26,915.497,0.997671,161.427,0.1566,0.723341
DB1-Cu2O8-irmof20_A-irmof7_A_No2,338.0,0.26,3.510265,5.88,3125.47,0.783495,740.171,0.2764,0.144436
DB0-m3_o18_o500_f0_fsc.sym.51,298.0,1.0,7.815905,3.03,1228.18,1.03204,145.644,0.0422,5.410243
DB0-m3_o17_o430_f0_fsc.sym.35,338.0,0.26,6.06093,2.78,1686.3,0.859981,329.33,0.131,1.048031
DB0-m29_o91_o470_f0_pts.sym.23,338.0,0.26,5.011625,2.22,2761.81,0.659774,704.605,0.21842,0.546952
DB0-m29_o91_o44_f0_pts.sym.41,338.0,0.26,5.642954,2.06,3147.01,0.624938,708.389,0.24844,0.710577
DB1-NiN6-DPAC_A-NiC4_No2,338.0,3.2,5.694698,6.25,729.229,1.27396,133.025,0.06224,4.055353
DB0-m29_o84_o109_f0_pts.sym.28,313.0,16.0,9.771503,2.56,2331.73,0.658942,453.99,0.27946,20.780998
DB0-m29_o85_o110_f0_pts.sym.39,313.0,16.0,6.55921,2.33,2073.2,0.775603,365.737,0.18688,13.431408
DB0-m29_o84_o150_f0_pts.sym.58,338.0,0.26,5.593807,2.33,2226.49,0.744922,435.258,0.19982,0.701774
DB0-m3_o8_o23_f0_pcu.sym.111,313.0,16.0,5.450464,1.64,4339.53,0.553865,1093.37,0.30256,20.7421
DB0-m9_o14_o22_f0_sra.sym.26,338.0,3.2,10.104681,3.67,1327.48,1.43675,89.7828,0.02284,2.779465
DB6-cuf_9423,313.0,0.4,4.481497,2.27,3722.32,0.408532,942.698,0.379,0.597417
DB0-m2_o6_o23_f0_pcu.sym.86,338.0,0.26,3.73327,1.89,3723.0,0.485264,851.544,0.33706,0.200287
DB1-Cu2N8-ADC_B-irmof20_B_No20,313.0,16.0,6.555783,4.76,2762.98,1.00182,436.395,0.24502,12.12106
DB0-m29_o83_o47_f0_pts.sym.58,338.0,3.2,5.146361,2.44,2183.71,0.765905,419.589,0.21282,5.34435
DB0-m29_o90_o470_f0_pts.sym.4,313.0,0.4,4.762234,2.53,2377.09,0.635881,521.545,0.2596,1.336417
DB0-m3_o9_o27_f0_nbo.sym.149,338.0,3.2,4.052027,2.74,9220.14,0.43641,1696.2,0.45538,3.236112
DB0-m9_o6_o25_f0_sra.sym.45,313.0,16.0,6.595791,3.12,3270.42,0.756874,515.107,0.23978,15.347571
DB5-hypotheticalMOF_5077960_2_1_2_27_20_1,338.0,0.26,4.38572,2.22,5290.81,0.785676,1182.55,0.11918,0.214981
DB0-m29_o90_o85_f0_pts.sym.88,298.0,0.1,5.145934,2.67,2339.04,0.627742,490.567,0.26878,0.386003
DB0-m3_o490_o13_f0_fsc.sym.1,313.0,16.0,9.951864,3.85,1007.98,1.04641,159.589,0.10426,10.207352
DB0-m3_o151_o23_f0_fsc.sym.20,313.0,16.0,6.883286,2.22,2348.53,0.606311,408.887,0.28404,20.931886
DB1-Zn2O8N2-DPAC_A-irmof20_A_No646,338.0,3.2,3.378649,2.38,8904.22,0.363441,1501.9,0.54808,2.376001
DB1-Zn2O8-AZO_A-irmof20_A_No544,338.0,3.2,4.311876,3.92,4432.59,0.525404,1022.95,0.35702,3.407546
DB0-m18_o80_o152_f0_fsc,313.0,0.4,6.586403,3.51,1096.07,1.01072,160.494,0.13676,3.597693
DB0-m29_o88_o86_f0_pts.sym.61,313.0,0.4,5.40823,2.5,2390.22,0.737937,446.945,0.26492,1.3217
DB0-m2_o2_o17_f0_pcu.sym.53,313.0,16.0,4.981445,2.13,3092.86,0.482073,605.081,0.3963,24.197281
DB0-m2_o24_o24_f0_pcu.sym.13,298.0,0.1,4.919416,3.33,1068.75,1.05268,129.301,0.06172,0.22006
DB6-pMOF_261,313.0,16.0,5.464516,2.78,2716.09,0.47913,603.295,0.37376,26.462893
DB0-m29_o90_o55_f0_pts.sym.11,338.0,0.26,5.049564,2.2,2762.72,0.622923,663.046,0.2374,0.602528
DB0-m2_o9_o17_f0_nbo.sym.123,298.0,1.0,6.605198,2.29,6871.08,0.619514,1260.87,0.29128,2.460172
DB0-m3_o16_o25_f0_pcu.sym.16,298.0,0.1,5.038222,2.27,2676.92,0.539386,593.305,0.30118,0.367767
DB0-m2_o17_o21_f0_pcu.sym.69,338.0,0.26,5.36904,1.69,2828.43,0.590678,535.375,0.25774,0.453805
DB0-m29_o82_o51_f0_pts.sym.53,313.0,0.4,5.858331,2.47,2253.12,0.66647,434.7,0.25534,2.089233
DB0-m3_o160_o48_f0_fsc.sym.17,298.0,1.0,5.564108,3.64,1238.13,0.984649,233.314,0.1328,3.9334
DB0-m3_o16_o46_f0_fsc.sym.11,313.0,0.4,9.223993,3.45,883.548,1.4869,74.5494,0.0291,4.248875
DB0-m3_o52_o159_f0_fsc.sym.56,298.0,0.1,5.504199,3.03,1720.03,0.748475,354.23,0.22692,0.914078
